"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","SampleMethod","SampleDepth","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","lat_cat","pred_life_adjust","rep_ID"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox saurus","none",NA,"0","Yes",35,64.8148148148148,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus atlanticus","none",NA,"0","Yes",5,9.25925925925926,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Octopoda","Eledonidae","Eledone cirrhosa","none",NA,"0","Yes",1,1.85185185185185,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Syngnathiformes","Syngnathidae","Entelurus aequoreus","none",NA,"0","Yes",3,5.55555555555556,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Sparidae","Spondyliosoma cantharus","none",NA,"0","Yes",1,1.85185185185185,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis armata","none",NA,"0","Yes",16,29.6296296296296,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Gadiformes","Lotidae","Gaidropsarus vulgaris","none",NA,"0","Yes",2,3.7037037037037,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Carangidae","Trachinotus ovatus","none",NA,"0","Yes",1,1.85185185185185,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Carangidae","Trachurus trachurus","none",NA,"0","Yes",23,42.5925925925926,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Ommastrephidae","Todarodes sagittatus","none",NA,"0","Yes",36,66.6666666666667,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Aulopiformes","Anotopteridae","Anotopterus pharao","none",NA,"0","Yes",3,5.55555555555556,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Cephalopoda","Oegopsida","Chiroteuthidae","Chiroteuthis veranii","none",NA,"0","Yes",4,7.40740740740741,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Actinopterygii","Perciformes","Centrolophidae","Centrolophus niger","none",NA,"0","Yes",1,1.85185185185185,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Gastropoda","Pteropoda","Cliidae","Clio pyramidata","none",NA,"0","Maybe",1,1.85185185185185,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Bouxin&Legendre","Legendre & Bouxin","1934; 1936; 1940","N Atlantic","NE Atlantic","Golfe de Gascogne",48,-11.680527,"Jul–Nov",1933,"troll","NA","54","juvenile, adult","Estimated: by meta-analysis","1–8 yo","Estimated: by meta-analysis",72.9,NA,"Estimated: by meta-analysis",40,110,"Estimated: by meta-analysis","Used albacore FL mean and range from ICCAT (2020) date, and corroborated with Goni et al. (2011) from similar sampling location but 70 years later, and compared to N Atlantic growth curves Santiago & Arrizabalaga (2005) and population age structure to estiamte age range and mean of that age range.","ICCAT (2020); Goni et al. (2011); Santiago & Arrizabalaga (2005)","Gastropoda","Pteropoda","Cavoliniidae","Diacria trispinosa","none",NA,"0","Maybe",3,5.55555555555556,0,0,0,0,0,"NO",7.75767,6.39634,"temperate","mixed","Bouxin&Legendre_10"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","A",38,-124,"Jul–Sep",1961,"troll, live-bait gear,long-line","surface","not reported","juvenile","Estimated: by meta-analysis","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: by meta-analysis",50,95,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range, as well as age range and life stage, based N Pacific catch data giving FL range and mean (Clemens et al. 1965) and N Pacific age structure and growth curves (Xu et al. 2014). Clemens & Iselin (1963) reported a probable age range.","Clemens et al. (1963, 1965) catch data; ISC (2006); Xu et al. (2014)","Malacostraca","Amphipoda","Phrosinidae","Phrosina semilunata","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Clemens&Iselin1963_11"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","A",38,-124,"Jul–Sep",1961,"troll, live-bait gear,long-line","surface","not reported","juvenile","Estimated: by meta-analysis","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: by meta-analysis",50,95,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range, as well as age range and life stage, based N Pacific catch data giving FL range and mean (Clemens et al. 1965) and N Pacific age structure and growth curves (Xu et al. 2014). Clemens & Iselin (1963) reported a probable age range.","Clemens et al. (1963, 1965) catch data; ISC (2006); Xu et al. (2014)","Malacostraca","Amphipoda","Brachyscelidae","Brachyscelus macrocephalus","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Clemens&Iselin1963_11"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","A",38,-124,"Jul–Sep",1961,"troll, live-bait gear,long-line","surface","not reported","juvenile","Estimated: by meta-analysis","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: by meta-analysis",50,95,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range, as well as age range and life stage, based N Pacific catch data giving FL range and mean (Clemens et al. 1965) and N Pacific age structure and growth curves (Xu et al. 2014). Clemens & Iselin (1963) reported a probable age range.","Clemens et al. (1963, 1965) catch data; ISC (2006); Xu et al. (2014)","Malacostraca","Amphipoda","Platyscelidae","Platyscelus armatus","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Clemens&Iselin1963_11"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","A",38,-124,"Jul–Sep",1961,"troll, live-bait gear,long-line","surface","not reported","juvenile","Estimated: by meta-analysis","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: by meta-analysis",50,95,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range, as well as age range and life stage, based N Pacific catch data giving FL range and mean (Clemens et al. 1965) and N Pacific age structure and growth curves (Xu et al. 2014). Clemens & Iselin (1963) reported a probable age range.","Clemens et al. (1963, 1965) catch data; ISC (2006); Xu et al. (2014)","Cephalopoda","Octopoda","Amphitretidae","Japetella heathi","none",NA,"0","Yes",0,0,4,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Clemens&Iselin1963_11"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","A",38,-124,"Jul–Sep",1961,"troll, live-bait gear,long-line","surface","not reported","juvenile","Estimated: by meta-analysis","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: by meta-analysis",50,95,"Estimated: by meta-analysis","Synthesis effort estimated FL mean and range, as well as age range and life stage, based N Pacific catch data giving FL range and mean (Clemens et al. 1965) and N Pacific age structure and growth curves (Xu et al. 2014). Clemens & Iselin (1963) reported a probable age range.","Clemens et al. (1963, 1965) catch data; ISC (2006); Xu et al. (2014)","Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx diaphana","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,"temperate","juvenile","Clemens&Iselin1963_11"
