"StudyID","CiteAuth","CiteYear","OceanBasin","OceanBasinQ","LocatName","LocatLatitude","LocatLongitude","MonthRange","YearEnd","stomachs_used","pred_life","pred_life_est","pred_age","pred_age_est","pred_flmean","pred_flmean_se","pred_flmean_est","pred_flmin","pred_flmax","pred_flest","est_note","est_ref","prey_class","prey_order","prey_family","prey_sp","prey_age_reported_1","prey_age_reported_2","prey_age_use","Include","FO","pFOuse","N","pN","Total Mass (g)","pM","maxl_use","maxl_type","gape_lmax","gape_height_limit","b_shape_r","eye_body_r","standard_total","maxtl_use","measure","l_adult","l_juve","l_larva","larva_adult","juve_adult","larva_adult_u","juve_adult_u","larva_adult_use","juve_adult_use","prey_length","prey_frac","prey_proba","life_stage"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","B",33.5,-121.835632,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Cephalopoda","Oegopsida","Cranchiidae","Galiteuthis phyllura","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,6.28905342475231,0.0642329269337908,0.73876371594939,0,"l_max",365.4754479286,NA,13.5361277010592,3.70370370370369,NA,13.1045461445052,65.8859289617486,3.70370370370369,65.8859289617486,7.38732,2.02129036078046,"larva","larva"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","B-C",31.5,-119.5,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Clupeiformes","Engraulidae","Engraulis mordax","none",NA,"0","Yes",0,0,13,0,0,0,0,"NO",7.38732,6.28564,5.94195536299165,0.0507285341763106,0.851299405873863,0,"l_max",29.1319362246502,11.2768785385743,4.69869939107262,16.1290322580645,38.7096774193549,12.2660925374482,48.3115500472468,16.1290322580645,38.7096774193549,7.38732,25.3581497056456,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","B-C",31.5,-119.5,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Beloniformes","Scomberesocidae","Cololabis saira","none",NA,"0","Yes",0,0,2,0,0,0,0,"NO",7.38732,6.28564,8.49401274727012,0.0318175447821097,0.893821207124173,0,"l_max",44.7516792857244,25.3965779946486,4.47516792857244,10,56.75,7.5,38.375,10,56.75,7.38732,16.5073581995314,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","B-C",31.5,-119.5,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Syngnathiformes","Syngnathidae","Syngnathus californiensis","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,34.5803593403889,0.00678291814946619,1,0,"l_max",50,NA,NA,NA,NA,9.15408758669816,42.1173584659917,9.15408758669816,42.1173584659917,7.38732,14.77464,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","B-C",31.5,-119.5,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus cuvieri","none",NA,"0","Yes",0,0,3,0,0,0,0,"NO",7.38732,6.28564,7.03038592298802,0.033169196394893,0.864974547475142,0,"l_max",70,NA,2.47406123827187,3.53437319753124,NA,3.89030080253328,36.7942330347152,3.53437319753124,36.7942330347152,7.38732,10.5533142857143,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","B-C",31.5,-119.5,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Gadiformes","Merlucciidae","Merluccius productus","none",NA,"0","Yes",0,0,4,0,0,0,0,"NO",7.38732,6.28564,6.49748619084254,0.0486430765926478,0.837947923926827,0,"l_max",91,34,4.17687054297856,4.58996762964677,37.3626373626374,4.58996762964677,37.3626373626374,4.58996762964677,37.3626373626374,7.38732,8.11793406593407,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Malacostraca","Amphipoda","Platyscelidae","Platyscelus armatus","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,3.10386403779342,0.109729688296038,0.855740099944753,0,"l_max",1.6,NA,NA,NA,NA,13.2277038321486,35.9384836382273,13.2277038321486,35.9384836382273,1.6,100,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx diaphana","none",NA,"0","Yes",0,0,2,0,0,0,0,"NO",7.38732,6.28564,1.63579611964388,0.121914176842539,0.73707954798368,0,"l_max",7.46188117014716,3.52743473497866,1.53307740404842,20.5454545454546,47.2727272727273,24.7947748227462,42.8309830230011,20.5454545454546,47.2727272727273,7.38732,99.0007724801963,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Stomiiformes","Phosichthyidae","Vinciguerria lucetia","none",NA,"0","Yes",0,0,31,0,0,0,0,"NO",7.38732,6.28564,5.53218303463821,0.059529623388583,0.828798376516937,0,"l_max",8,4.5,1.45,18.125,56.25,18.125,56.25,18.125,56.25,7.38732,92.3415,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Gastropoda","Littorinimorpha","Carinariidae","Carinaria lamarckii","none",NA,"0","Yes",0,0,2,0,0,0,0,"NO",7.38732,6.28564,4.27872275311848,0,1,0,"l_max",11.5,NA,NA,NA,NA,NA,NA,NA,NA,7.38732,64.2375652173913,NA,"adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Myctophiformes","Myctophidae","Tarletonbeania crenularis","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,5.1341670180892,0.0655478664524842,0.820391900815025,0,"l_max",12.7,5,2.64507730737492,20.8273803730309,39.3700787401575,17.3397107607587,55.0321262222587,20.8273803730309,39.3700787401575,7.38732,58.167874015748,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Malacostraca","Decapoda","Munididae","Pleuroncodes planipes","none",NA,"0","Yes",0,0,15,0,0,0,0,"NO",7.38732,6.28564,2.74890108810733,0.0766958234643479,0.881384669985547,0,"l_max",13,1.45,0.72,5.53846153846154,11.1538461538462,5.53846153846154,11.1538461538462,5.53846153846154,11.1538461538462,7.38732,56.8255384615385,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Argentiniformes","Bathylagidae","Bathylagoides wesethi","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,7.92963727743795,0.0851668058762836,0.859175551515747,0,"l_max",15.7127376077956,NA,2.5,15.9106583614027,NA,18.3359303556639,42.1173584659917,15.9106583614027,42.1173584659917,7.38732,47.014849890543,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Sygnathiformes","Centriscidae","Macroramphosus scolopax","none",NA,"0","Yes",0,0,4,0,0,0,0,"NO",7.38732,6.28564,4.17374262668894,0.0748579500793388,0.864082841873616,0,"l_max",20,6.5,NA,NA,32.5,9.15408758669816,32.5,9.15408758669816,32.5,7.38732,36.9366,"adult","adult"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Aulopiformes","Paralepididae","Lestidiops ringens","none",NA,"0","Yes",0,0,3,0,0,0,0,"NO",7.38732,6.28564,10.9266963783864,0.0387212899111857,0.924875956471755,0,"l_max",21,NA,4.00053647638854,19.0501736970883,NA,10.9322069467605,36.0741393203333,19.0501736970883,36.0741393203333,7.38732,35.1777142857143,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Clupeiformes","Engraulidae","Engraulis mordax","none",NA,"0","Yes",0,0,82,0,0,0,0,"NO",7.38732,6.28564,5.94195536299165,0.0507285341763106,0.851299405873863,0,"l_max",29.1319362246502,11.2768785385743,4.69869939107262,16.1290322580645,38.7096774193549,12.2660925374482,48.3115500472468,16.1290322580645,38.7096774193549,7.38732,25.3581497056456,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Perciformes","Pomacentridae","Chromis punctipinnis","none",NA,"0","Yes",0,0,5,0,0,0,0,"NO",7.38732,6.28564,3.12502130748632,0.0579942294591556,0.768342147826665,0,"l_max",32.5375876759007,18.2210490985044,1.9,5.83940032348266,56,5.83940032348266,56,5.83940032348266,56,7.38732,22.7039572619315,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Perciformes","Labridae","Halichoeres nicholsi","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,3.41979947279233,0.0277324102424729,0.796787526077235,0,"l_max",38,NA,NA,NA,NA,4.87857020853057,36.7942330347152,4.87857020853057,36.7942330347152,7.38732,19.4403157894737,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Beloniformes","Scomberesocidae","Cololabis saira","none",NA,"0","Yes",0,0,37,0,0,0,0,"NO",7.38732,6.28564,8.49401274727012,0.0318175447821097,0.893821207124173,0,"l_max",44.7516792857244,25.3965779946486,4.47516792857244,10,56.75,7.5,38.375,10,56.75,7.38732,16.5073581995314,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Ophidiiformes","Ophdiidae","Chilara taylori","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,6.88167236075799,0.0412058946597092,1,0,"l_max",40.4,NA,7,17.3267326732673,NA,17.3267326732673,42.1173584659917,17.3267326732673,42.1173584659917,7.38732,18.2854455445545,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Perciformes","Centrolophidae","Icichthys lockingtoni","none",NA,"0","Yes",0,0,2,0,0,0,0,"NO",7.38732,6.28564,3.54899162799449,0.0656944011878248,0.795002498249248,0,"l_max",46,NA,1.95,4.23913043478261,NA,4.23913043478261,30.2666666666667,4.23913043478261,30.2666666666667,7.38732,16.0593913043478,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Perciformes","Kyphosidae","Medialuna californiensis","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,3.08840717440099,0.0498449029907888,0.803649579721794,0,"l_max",48,19.05,1.82,3.79166666666667,39.6875,3.79166666666667,39.6875,3.79166666666667,39.6875,7.38732,15.39025,"juvenile","juvenile"
"Clemens&Iselin1963","Clemens & Iselin","1963.0","N Pacific","NE Pacific","C",30,-120,"Jul–Sep",1961,"none reported","juvenile","Estimated: synthesis effort estimated based estimated age and N Pacific catch data giving FL range (Clemens et al. 1965)","1–3 yo","Estimated: study estimated age",68.4,6.5,"Estimated: from N Pacific catch data (Clemens et al. 1965)",50,95,"Estimated: from N Pacific catch data (Clemens et al. 1965)",NA,"Clemens et al. (1965) catch data; ISC (2006)","Actinopterygii","Aulopiformes","Paralepididae","Magnisudis atlantica","none",NA,"0","Yes",0,0,1,0,0,0,0,"NO",7.38732,6.28564,9.83547149398581,0.0422720553722116,0.880734167039143,0,"l_max",63.5833173002259,11.0135388895034,3.97395733126412,6.25,17.3214285714285,10.9322069467605,36.0741393203333,6.25,17.3214285714285,7.38732,11.6183305836636,"juvenile","juvenile"
