QueryPreyClass,family,species,species_life,Adult Image #,Juvenile Image #,Larvae image #,Ref,prey_life,life_stage,TunaDietNote,depth_shallow,depth_deep,temp_min,temp_max,temp_mean,vert_habitat,vert_habitat_ordinal,vert_other,horz_habitat,horz_habitat_ordinal,horz_other,habitat_long,habitat_combi,habitat_notes,HabSource,DemersPelag,HabitatDetail,Climate,ClimateRef, ,diel_active,diel_migrant,diel_ref,diel_url1,diel_url2,diel_note,refuge,RefugeNote,season_migrant,season_notes,season_REF,season_URL,AnaCat,body_shape,body_shape_ordinal,BShapeRatio,LminRep,LmaxRep,LAveRep,LAveCalc,LAveREF,LFrac,Lcom,Lmat,Lmax,LTypeMaxM,L_Ref,L_URL,L_URL2,L_notes,phys_defense,defense_spines,exoskeleton,ColourDisrupt,Silvering,Countershade,Photophores,gregarious,greg_note,greg_ref,greg_URL,VisualDetect,TrophicLevel,SETrophicLevel,TrophEstimate,IUCNstatus,Commercial,Recreational,Source,URL,URL2,AuthorRef, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Cephalopoda,Ommastrephidae,Ornithoteuthis volatilis,Ornithoteuthis volatilis (adult),3,0,2," Dubosc, Jeff; tolweb",,adult,,400,770,3,7.8,4.2,mesopelagic,6,epipelagic,continental slope,5,oceanic,continental slope mesopelagic,mesopelagic,,SeaLifeBase,pelagic,"IUCN: This species occurs in midwater and near to the seafloor over continental slopes and undersea seamounts (Dunning 1998). This species may, like O. antillarum, undertake diel vertical migrations (Dunning 1998). Paralarvae and juvenile stages are epipelagic (Dunning 1998). Evidence suggests that spawning occurs throughout the year in the tropical waters off eastern Australia (Vecchione and Young 2009). Off Australia males mature at mantle lengths of more than 130 mm, and 150 mm in females, although wide variation in size at maturity exists so that even large individuals are still not mature (Vecchione and Young 2009). This species is capable of gliding, like a flying fish, above the ocean surface (Roper et al. 2010). It is preyed upon by lancetfish and tuna (Dunning 1998).
",tropical; subtropical; temperate,,,nocturnal (more abundant at night),1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",https://www.sealifebase.ca/summary/Ornithoteuthis-volatilis.html,http://www.fao.org/tempref/docrep/fao/009/ac479e/AC479E30.pdf,,1,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,13,31,ML,"(Dunning, 1998)",https://www.sealifebase.ca/summary/Ornithoteuthis-volatilis.html,http://tolweb.org/Ornithoteuthis_volatilis/77434,,0,0,0,,,,,schooling,,,http://www.fao.org/3/y4160e/y4160e12.pdf,,3.67,0.49,Species,LC,of potential interest,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Ommastrephidae,Sthenoteuthis oualaniensis,Sthenoteuthis oualaniensis (adult),2,0,2,tolweb; thenews.uk,,adult,,0,1000,9.2,21.9,13.8,mesopelagic,6,epipelagic; bathypelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,could be epipelagic or bathypelagic,SeaLifeBase,pelagic,"IUCN: They are frequently taken in near surface waters at night and rarely occur over bottom depths of less than 600 m (Young and Vecchione 2009). Paralarvae occur in the upper water column between the surface and 100 m, and typically occur at depths of less than 50 m in both day and night (Young and Vecchione 2009). It is also likely that juvenile stages occur in the upper water column, furthermore their distribution is thought to be associated with inshore waters and oceanic islands (Young and Vecchione 2009). Like flying fish, these small specimens have the ability to glide above the ocean surface (Young and Vecchione 2009). Given their fast growth rates the life span of the small form is believed to be less than one year, although growth rates may vary between individuals depending on food availability, ambient temperature, season, geographic area and year (Young and Vecchione 2009). SeaLifeBase: Widely distributed, abundant and highly productive, epipelagic to mesopelagic and upper bathypelagic species that inhabits open waters over great depths of more than 200 to 400 m, at sea surface temperatures from 16° to 32°C, but usually above 20° to 22°C.",tropical; subtropical; temperate,,,"nocturnal, medium sized adults feed at night",1,"Shchetinnikov, A. S. (1992). Feeding spectrum of squid Sthenoteuthis oualaniensis (Oegopsida) in the eastern Pacific. Journal of the Marine Biological Association of the United Kingdom, 72(4), 849-860.",https://doi-org.login.ezproxy.library.ualberta.ca/10.1017/S0025315400060082,,"(fry and young likely do not diel migrate),  medium sized adult diel migrate, feed at night near surface",0,,0,The extent to which the latitudinal limits of the distribution of S. oualaniensis change with season are not known but do not appear to be very dramatic. ,"Murata, M., and Y.Nakamura (1998). Seasonal migration and diel vertical migration of the neon flying squid, Ommastrephes bartamii, in the North Pacific. INternational symposium on large pelagic squids, Japan Marine Fishery Resources Research Center, Tokyo.",http://tolweb.org/Sthenoteuthis_oualaniensis/77447,NA,fusiform ,3,NA,,,,,,,NA,18.3,65,ML,"Liu, B., Lin, J., Feng, C. et al. J. Ocean Univ. China (2017) 16: 525. https://doi.org/10.1007/s11802-017-3184-0",https://www.sealifebase.ca/summary/Sthenoteuthis-oualaniensis.html,https://link.springer.com/article/10.1007/s11802-017-3184-0#citeas,,0,0,0,,,,,shoaling; schooling,,,http://www.fao.org/3/y4160e/y4160e12.pdf; https://books.google.com/books?id=5e4aah3VXZQC&pg=PA275&lpg=PA275&dq=hyaloteuthis+pelagica+schooling&source=bl&ots=PAVtnh6IhC&sig=ACfU3U2-6_Uy2baJVwXTVmwAg8Odnq150w&hl=en&sa=X&ved=2ahUKEwjtu7ap2oXlAhXjHTQIHYZNC_YQ6AEwDnoECAgQAQ  ; Feeding spectrum of squid Sthenoteuthis oualaniensis (Oegopsida) in the eastern Pacific DOI:  https://doi-org.login.ezproxy.library.ualberta.ca/10.1017/S0025315400060082,,4.56,0.62,Species,LC,commercial,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Ommastrephidae,Todarodes pacificus,Todarodes pacificus (adult),6,0,0,tolweb;wikipedia;ageofstock.com,,adult,,0,500,7.7,23.4,18.3,epipelagic,5,,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,SeaLifeBase,pelagic,"IUCN: This oceanic species occurs in the open ocean and in coastal regions. Its depth distribution ranges from surface waters to a maximum depth of 500 m, although typically from 0 to 100 m (Roper et al. 2010). Populations are highly migratory and occur in large aggregations around oceanic fronts, seamounts and gyres where food is abundant (Roper et al. 2010).",subtropical; tropical; temperate,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,Todarodes pacificus commonly is caught by jig and line at 20-30 m from the surface at night. During the day these squid descend to around 100 m where they are occasionally fished by hand line ,0,,0,"No clear evidence exists of seasonal migrations or any other type of major migration. Todaropsis eblanae probably is the least mobile of the ommastrephid squids in terms of migratory habits, and it tends to behave like a neritic loliginid squid species. ","Roper, C.F.E., Nigmatuilin, C., and Jereb, P. Cephalopods of the World. Volume 2.22.",http://www.fao.org/3/i1920e/i1920e07.pdf,oceanodromous,fusiform ,3,NA,,,,,,,30,NA,50,ML,,http://www.fao.org/fishery/species/3567/en,,,0,0,0,,,,,schooling,,,http://www.fao.org/3/y4160e/y4160e12.pdf,,4.28,0.75,Species,LC,commercial,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Ommastrephidae,Todarodes sagittatus,Todarodes sagittatus (adult),3,0,0,FAO; wikipedia; megabenthos.info,,adult,,20,2500,2,14.3,9.3,benthopelagic,4,epipelagic; mesopelagic; bathypelagic,continental shelf,4,oceanic,continental shelf benthopelagic,benthopelagic,DEEP BENTHO,SeaLifeBase,benthopelagic,"IUCN: This species occurs in continental slope and oceanic waters (Dunning and Wormuth 1998). It has a wide range (0 to approximately 1,000 m in depth) and appears to undergo diel vertical migration, staying near the bottom during the day before ascending at night to feed (Roper et al. 2010). Down slope ontogenetic migration, with larger individuals occurring at deeper depths, also appears to be a feature of this species (Quetglas et al. 1998, Lordan et al. 2001). For instance, off northwest Africa paralarvae and juveniles occur in subsurface waters; subadults between 100-400 m in depth; and mature adults between 300-1,100 m in depth (Nigmatullin et al. 2002). Mature females are often associated with the bottom and occur in depths deeper than 500 m (Quetglas et al. 1998, Lordan et al. 2001).",subtropical; polar; temperate; tropical,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,"Todarodes sagittatus frequently is found at the surface during the night, but during the day it can be fished with bottom trawls from 70-800 m",0,,1,Migrates to offshore waters during winter; spawning is thought to occur in the continental slope,"Piatkowski, U., V. Hernandez-Garcia and M.R. Clarke 1998 On the biology of the European flying squid Todarodes sagittatus (Lamarck, 1798) (Cephalopoda, Ommastrephidae) in the central eastern Atlantic. South African Journal of Marine Science/Suid-Afrikaanse Tydskrif vir Seewetenskap 20:375-383.",https://www.sealifebase.ca/summary/Todarodes-sagittatus.html,NA,fusiform ,3,NA,,,,,,,NA,23.2,75,ML,,https://www.sealifebase.ca/summary/Todarodes-sagittatus.html,,,0,0,0,,,,,schooling,,,http://www.fao.org/3/y4160e/y4160e12.pdf,,4.19,0.56,Species,LC,commercial,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Ommastrephidae,Todaropsis eblanae,Todaropsis eblanae (adult),5,0,0,wikipedia; sealifebase,,adult,,20,700,5.2,21,11.3,benthopelagic,4,epipelagic; mesopelagic; bathypelagic,continental shelf,4,continental slope,continental shelf benthopelagic,benthopelagic,DEEP BENTHO,SeaLifeBase,benthopelagic,,tropical; subtropical; polar; temperate,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,See figure 26,0,,UN,,,,NA,fusiform ,3,NA,,,,,,,13,18.8,16,ML,,https://www.sealifebase.ca/summary/Todaropsis-eblanae.html,,,0,0,0,,,,,schooling,,,http://www.fao.org/3/y4160e/y4160e12.pdf,,4.25,0.66,Species,LC,commercial,0,Google Images,,,NA,"side note: During daylight adult squids occur only near the bottom, whereas juveniles occur in the water column but avoid the surface layer. At night, adult squids are dispersed throughout all the horizons except the surface layer, and juveniles are concentrated in the upper 60 to 80 m layer. http://www.fao.org/3/i1920e/i1920e07.pdf",,,,,,,,,,,,
Cephalopoda,Onychoteuthidae,Ancistroteuthis lichtensteini,Ancistroteuthis lichtensteini (adult),5,2,0,FAO; tolweb.org; cornell; asturnatura.com,,adult,,0,1102,9.1,20,14.1,mesopelagic,6,epipelagic,continental shelf,4,,continental shelf mesopelagic,mesopelagic,Mesopelagic selected = the most common portion of the water column it is found,SeaLifeBase; Wikipedia,benthopelagic,,temperate; subtropical; tropical,,,NA,1,"LEFKADITOU, E., PERISTERAKI, P., BEKAS, P., TSERPES, G., POLITOU, C.-Y. & PETRAKIS, G., 2003b. Cephalopod distribution in the south- ern Aegean Sea. Mediterranean Marine Science, 4/1: 79-84.",https://www.sealifebase.ca/summary/Ancistroteuthis-lichtensteini.html,,,0,,1, In the western Mediterranean it is associated with gravel bottoms during spring and summer. Males mature at around 200 mm mantle length; spawning occurs in the summer. ,,http://www.fao.org/3/i1920e/i1920e08.pdf,NA,fusiform ,3,NA,,,,,,,NA,20,30,ML,,https://www.sealifebase.org/summary/Ancistroteuthis-lichtensteini.html,http://www.fao.org/3/i1920e/i1920e08.pdf,,0,0,0,,,,,UN,,,,,NA,NA,,LC,of potential interest,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Onychoteuthidae,Onychoteuthis banksii,Onychoteuthis banksii (adult),2,0,0,WoRMS; wikipedia,,adult,,0,4000,7.6,23,14.3,epipelagic,5,mesopelagic; bathypelagic,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,SeaLifeBase,pelagic,"Oceanic, eurythermal, meso- and epipelagic species that occurs from the surface to 150 m depth and as deep as 4, 000 m.",cosmopolitan,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,"Off Bermuda, 52 specimens of Onychoteuthis banksii (5-57 mm ML) were taken in closing net samples. Captures were made from the surface to a maximum depth of 150 m; all but two specimens were taken in the 50-100 m zone both day and night. The largest specimen was taken at the sur- face at light. All daytime captures from Ocean Acre are small individuals which may not have adopted the juvenile or adult pattern of distribu- tion; thus little can be determined concerning daytime distribution.",0,,1,basing it off Onychoteuthis borealijaponica,http://www.fao.org/3/i1920e/i1920e08.pdf,,NA,fusiform ,3,NA,,,,,,,NA,NA,37,ML,,https://www.sealifebase.ca/summary/Onychoteuthis-banksii.html,,,0,0,0,,,,,schooling,,,https://www.sealifebase.ca/summary/Onychoteuthis-banksii.html,,3.79,0.44,Species,DD,of potential interest,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Onychoteuthidae,Onychoteuthis borealijaponica,Onychoteuthis borealijaponica (adult),2,0,0,tolweb,,adult,,0,775,NA,NA,NA,epipelagic,5,,oceanic,6,,oceanic epipelagic,oceanic epipelagic,,"Bigelow KA (1993) Age and growth of the ocean~c squid Onychoteuthis borealijaponica in the North Pacific. Fish Bull US 92:13-25; Young, R. E. 1972. The systematics and areal distribution of pelagic cephalopods from the seas off Southern California. Smithson. Contr. Zool., 97: 1-159; Roper & Jereb (2010)",pelagic,"IUCN: This species can attain high abundances, occurring in surface waters at night and has been known to jump aboard fishing vessels (Roper and Jereb 2010). ",tropical; subtropical; temperate,,,NA,1,"Watanabe H, Kubodera T, Moku M, Kawaguchi K (2006) Diel vertical migration of squid in the warm core ring and cold water masses in the transition region of the western North Pacific. Mar Ecol Prog Ser 315: 187–197.",https://www.int-res.com/articles/meps2006/315/m315p187.pdf,,"Onychoteuthis borealijaponica. Vertical distribution: This species was mainly distributed at depths of 500 to 600 m during the day, but showed a bimodal depth distribution at night, i.e. part of the population migrated to the upper 200 m layer, while the rest mostly remained in the daytime habitat ",1,,1,"IUCN: In the North Pacific this oceanic squid undergoes seasonal migrations, spending summer in cool, subarctic waters feeding before migrating southwards to spawn in warmer waters in autumn and winter (Vecchione et al. 2007). Around Japan, juveniles are found exclusively in the warmer southwestern waters of the Kuroshio Current, while adults are found in the colder waters off Hokkaido (Roper and Jereb 2010).","Vecchione, M., Young, R.E., Tsuchiya, K. and Bolstad, K.S. 2007. Onychoteuthis borealijaponicus Okada, 1927. Version 09 July 2007 (under construction). Available at: http://tolweb.org/Onychoteuthis_borealijaponicus/19963/2007.07.09.",https://www.iucnredlist.org/species/163203/983134#habitat-ecology,NA,fusiform ,3,NA,,,,,,,NA,2.5,37,ML,"Lmat = male, female = 3 cm",http://tolweb.org/Onychoteuthis_borealijaponica/19963,,,0,0,0,,,,,schooling,based off of Onychoteuthis banksii,,https://www.sealifebase.ca/summary/Onychoteuthis-banksii.html,,4.5,0.6,Species,DD,commercial,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Onychoteuthidae,Onykia robusta,Onykia robusta (adult),2,1,0,tolweb,,adult,,32,528,NA,NA,NA,benthopelagic,4,epipelagic,continental shelf,4,,continental shelf benthopelagic,benthopelagic,,SeaLifeBase,pelagic,"IUCN: occurs near the sea floor and in pelagic waters. Its diet includes other invertebrates like benthic heart urchins (e.g. Briaster townsendi) and pelagic jellyfish (e.g. Velella velella), and is considered an important link in the North Pacific food chain (Roper and Jereb 2010, Orlov 2007)",polar,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,See Figure 28,0,,1,"Miller,C.,Wheeler, P.A. Biological Oceanography",,https://books.google.com/books?id=z7YuwR-IJ-UC&pg=PA236&lpg=PA236&dq=Onykia+robusta+seasonal+migration&source=bl&ots=nGzWnRF_4g&sig=ACfU3U3biICSSYQRk06NbJ9GJ6XoJyp0yA&hl=en&sa=X&ved=2ahUKEwia-ID5m5PlAhVUuZ4KHXk0BuQQ6AEwBHoECAkQAQ#v=onepage&q=Onykia%20robusta%20seasonal%20migration&f=false,NA,fusiform ,3,NA,,,,,,,NA,7,230,ML,,http://www.fao.org/3/i1920e/i1920e08.pdf,,,0,0,0,,,,,UN,,,,,4.13,0.39,Species,DD,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Opisthoteuthidae,Opisthoteuthis californiana,Opisthoteuthis californiana (adult),4,0,0,tolweb;wikipedia; MBARI,,adult,,125,1285,0.5,6.5,2.6,benthopelagic,4,benthic; demersal,continental slope,5,continental shelf,continental slope benthopelagic,benthopelagic,,SeaLifeBase,demersal,IUCN: This is an epibenthic species. Hydrographic data have been taken coincident with some of the captures of O. californiana. This species may also inhabit rocky areas which have not as yet been sampled (Pereyra 1965). Collins and Villanueva (2006) suggest that as with some other cirrate species the females of O. californiana may associate with rocky areas during spawning therefore making them inaccessible to trawls and explaining disparity between the sexes in catches.,subtropical; temperate,,,NA,1,"Roper, C.F.E. & Young, R.E., 1975.Vertical distribution of pelagic cephalopods. Smithsonian Contribution on Zoology, 209, 1^51.",,,"reports that Opisthoteuthis californiana is distributed from 125-825 m, the shallower captures occurring in the northern end of its range. In addition, males of O. californiana appear to occupy shallower depths than females and to move into shallower water during the summer.",1,,UN,,,,NA,globiform,4,NA,,,,,,,NA,NA,8,ML,,https://www.sealifebase.ca/summary/Opisthoteuthis-californiana.html,,,0,0,0,,,,,solitary,octopods in general are solitary,,https://books.google.com/books?id=Nxfv6xZZ6WYC&pg=PA97&lpg=PA97&dq=Japetella+diaphana+solitary&source=bl&ots=sEIYYWiOxf&sig=ACfU3U1jClW8dA-2UOc2CFdKni1AcPtS9Q&hl=en&sa=X&ved=2ahUKEwjVz6DC24XlAhV6GTQIHUscCRwQ6AEwDXoECAgQAQ#v=onepage&q=Japetella%20diaphana%20solitary&f=false,,NA,NA,,DD,NA,0,Google Images,,,NA,,,,,,,,,,,,,
Cephalopoda,Pyroteuthidae,Pterygioteuthis giardi,Pterygioteuthis giardi (adult),3,0,1,tolweb; eurekalert.org,,adult,,1,600,12.2,26.3,18.1,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,could be epipelagic,SeaLifeBase,pelagic,"Mesopelagic to about 500 m and ascends to the surface and epipelagic zone at night. Undertakes diel vertical migrations: off Bermuda, at 250 to 500 m by day and 50 to 250 m at night. IUCN: This small oceanic species has a wide geographic distribution and undergoes diel vertical migration inhabiting the upper mesopelagic depths (300-500 m) by day before rising to shallower depths (Young and Mangold 1996). Little more is known about its biology and ecology.",tropical; subtropical; temperate,,,NA,1,,http://tolweb.org/Pyroteuthidae,https://www.sealifebase.ca/summary/Pterygioteuthis-giardi.html,Members of the family are upper mesopelagic vertical migrators that are found throughout most of the tropical and temperate regions of the world's oceans,0,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,1.5,4,ML,,https://www.sealifebase.ca/summary/Pterygioteuthis-giardi.html,http://tolweb.org/Pterygioteuthis_giardi/19751,,0,0,0,,,,,UN,,,,,3.36,0.29,Species,LC,of no interest,0,Google Images,,,83435,,,,,,,,,,,,,
Cephalopoda,Pyroteuthidae,Pterygioteuthis microlampas,Pterygioteuthis microlampas (adult),2,0,1,tolweb; wikipedia,,adult,,50,500,NA,NA,NA,mesopelagic,6,epipelagic,oceanic,6,,oceanic mesopelagic,mesopelagic,could be epipelagic,,demersal,"IUCN: Off Hawaii, this small species appears to undergo diel vertical migration occurring at mesopelagic depths (450-500 m) by day, before ascending to near surface depths (50-100 m) at night to feed (Lindgren, Young and Mangold 2011), probably on copepods and small crustaceans (Lindgren et al. 2008). This species has planktonic paralarval young (Lindgren, Young and Mangold 2011) and like Pterygioteuthis gemmata probably has a short life span (i.e. up to 78 days for P. gemmata) (Lindgren et al. 2008). Little is known about the biology and ecology of this species.

",tropical ,,,NA,1,,http://tolweb.org/Pyroteuthidae,,"Members of the Pyroteuthidae are small (23-50 mm ML), muscular squids that occur in mesopelagic depths during the day and migrate into near-surface waters (0-200m) at night.",1,,0,"literature only discusses vertical migrations, so this is an assumption that they dont seasonally migrate",,,NA,fusiform ,3,NA,,,,,,,NA,1.7,5,ML,"(Riddell, 1985)",http://tolweb.org/Pterygioteuthis,,,0,0,0,,,,,UN,,,,,NA,NA,,LC,NA,0,Google Images,,,NA,,,,,,,,,,,,,
